lat,lon,cluster,grid_lat,grid_lon,grid_id
-33.4488277,-70.6450664,0,-3345,-7065,-3345_-7065
-33.4511764,-70.6543256,0,-3345,-7065,-3345_-7065
-33.4469821,-70.6520951,0,-3345,-7065,-3345_-7065
-33.4488277,-70.6450664,0,-3345,-7065,-3345_-7065
-33.4697847,-70.6304956,6,-3347,-7063,-3347_-7063
-33.4623584,-70.6460838,3,-3346,-7065,-3346_-7065
-33.4562114,-70.6372303,6,-3346,-7064,-3346_-7064
-33.4562114,-70.6372303,6,-3346,-7064,-3346_-7064
-33.4343251,-70.6495336,9,-3343,-7065,-3343_-7065
-33.4525645,-70.646356,0,-3345,-7065,-3345_-7065
-33.4563505,-70.6387198,6,-3346,-7064,-3346_-7064
-33.436443,-70.6548927,9,-3344,-7065,-3344_-7065
-33.4525645,-70.646356,0,-3345,-7065,-3345_-7065
-33.4525645,-70.646356,0,-3345,-7065,-3345_-7065
-33.4537278,-70.6385976,0,-3345,-7064,-3345_-7064
-33.4517912,-70.6325772,0,-3345,-7063,-3345_-7063
-33.4461689,-70.6391065,0,-3345,-7064,-3345_-7064
-33.4362577,-70.6497174,9,-3344,-7065,-3344_-7065
-33.4537278,-70.6385976,0,-3345,-7064,-3345_-7064
-33.4542786,-70.6390003,0,-3345,-7064,-3345_-7064
-33.4540058,-70.6390712,0,-3345,-7064,-3345_-7064
-33.4539008,-70.6390985,0,-3345,-7064,-3345_-7064
-33.4379064,-70.6657737,9,-3344,-7067,-3344_-7067
-33.4504298,-70.6429127,0,-3345,-7064,-3345_-7064
-33.4383889,-70.6358053,0,-3344,-7064,-3344_-7064
-33.4459678,-70.6373406,0,-3345,-7064,-3345_-7064
-33.4416454,-70.6702067,5,-3344,-7067,-3344_-7067
-33.4363053,-70.6655695,9,-3344,-7067,-3344_-7067
-33.4434033,-70.6737593,5,-3344,-7067,-3344_-7067
-33.4409485,-70.6731971,5,-3344,-7067,-3344_-7067
-33.440325,-70.6723581,5,-3344,-7067,-3344_-7067
-33.4430507,-70.6613909,9,-3344,-7066,-3344_-7066
-33.4427505,-70.6611563,9,-3344,-7066,-3344_-7066
-33.4359764,-70.6747514,5,-3344,-7067,-3344_-7067
-33.4366109,-70.6738659,5,-3344,-7067,-3344_-7067
-33.4368865,-70.6486977,9,-3344,-7065,-3344_-7065
-33.4368865,-70.6486977,9,-3344,-7065,-3344_-7065
-33.4340313,-70.67357,5,-3343,-7067,-3343_-7067
-33.4389296,-70.6857926,5,-3344,-7069,-3344_-7069
-33.4293362,-70.6770373,5,-3343,-7068,-3343_-7068
-33.4359081,-70.6437775,0,-3344,-7064,-3344_-7064
-33.4467438,-70.6435547,0,-3345,-7064,-3345_-7064
-33.4378657,-70.6707058,5,-3344,-7067,-3344_-7067
-33.4375357,-70.6747298,5,-3344,-7067,-3344_-7067
-33.437289,-70.679535,5,-3344,-7068,-3344_-7068
-33.4353474,-70.6752412,5,-3344,-7068,-3344_-7068
-33.4366109,-70.6738659,5,-3344,-7067,-3344_-7067
-33.4342977,-70.6755324,5,-3343,-7068,-3343_-7068
-33.4349639,-70.6726834,5,-3343,-7067,-3343_-7067
-33.4326812,-70.6736663,5,-3343,-7067,-3343_-7067
-33.4332638,-70.6533075,9,-3343,-7065,-3343_-7065
-33.4657003,-70.6434027,3,-3347,-7064,-3347_-7064
-33.5068545,-70.7753516,4,-3351,-7078,-3351_-7078
-33.4370305,-70.6764681,5,-3344,-7068,-3344_-7068
-33.4403605,-70.6567235,9,-3344,-7066,-3344_-7066
-33.4349106,-70.6704759,5,-3343,-7067,-3343_-7067
-33.4674278,-70.6498899,3,-3347,-7065,-3347_-7065
-33.4370305,-70.6764681,5,-3344,-7068,-3344_-7068
-33.5068545,-70.7753516,4,-3351,-7078,-3351_-7078
-33.4753155,-70.6389854,6,-3348,-7064,-3348_-7064
-33.4346019,-70.6631533,9,-3343,-7066,-3343_-7066
-33.4647214,-70.6324853,6,-3346,-7063,-3346_-7063
-33.474146,-70.636966,6,-3347,-7064,-3347_-7064
-33.4544881,-70.646658,0,-3345,-7065,-3345_-7065
-33.4720293,-70.6514255,3,-3347,-7065,-3347_-7065
-33.463647,-70.6719023,1,-3346,-7067,-3346_-7067
-33.4364763,-70.6759073,5,-3344,-7068,-3344_-7068
-33.4511346,-70.6626316,1,-3345,-7066,-3345_-7066
-33.4550756,-70.6315647,6,-3346,-7063,-3346_-7063
-33.4666378,-70.6358062,6,-3347,-7064,-3347_-7064
-33.4737682,-70.6538108,3,-3347,-7065,-3347_-7065
-33.4383825,-70.6622767,9,-3344,-7066,-3344_-7066
-33.4652057,-70.6740932,1,-3347,-7067,-3347_-7067
-33.4549348,-70.6568582,3,-3345,-7066,-3345_-7066
-33.4689714,-70.6754572,1,-3347,-7068,-3347_-7068
-33.4737682,-70.6538108,3,-3347,-7065,-3347_-7065
-33.4720068,-70.6726266,1,-3347,-7067,-3347_-7067
-33.469841,-70.6482652,3,-3347,-7065,-3347_-7065
-33.4654041,-70.649818,3,-3347,-7065,-3347_-7065
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4604715,-70.6750245,1,-3346,-7068,-3346_-7068
-33.4335874,-70.6658776,9,-3343,-7067,-3343_-7067
-33.4335874,-70.6658776,9,-3343,-7067,-3343_-7067
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4524208,-70.6623293,1,-3345,-7066,-3345_-7066
-33.4540146,-70.6592318,1,-3345,-7066,-3345_-7066
-33.4335874,-70.6658776,9,-3343,-7067,-3343_-7067
-33.4599465,-70.6470738,3,-3346,-7065,-3346_-7065
-33.4665108,-70.6492371,3,-3347,-7065,-3347_-7065
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4737682,-70.6538108,3,-3347,-7065,-3347_-7065
-33.4603478,-70.6758492,1,-3346,-7068,-3346_-7068
-33.4599465,-70.6470738,3,-3346,-7065,-3346_-7065
-33.4335874,-70.6658776,9,-3343,-7067,-3343_-7067
-33.4707801,-70.6534143,3,-3347,-7065,-3347_-7065
-33.4332806,-70.6524744,9,-3343,-7065,-3343_-7065
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4517912,-70.6325772,0,-3345,-7063,-3345_-7063
-33.4721181,-70.6501888,3,-3347,-7065,-3347_-7065
-33.4461689,-70.6391065,0,-3345,-7064,-3345_-7064
-33.4557592,-70.6621149,1,-3346,-7066,-3346_-7066
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4734767,-70.6500876,3,-3347,-7065,-3347_-7065
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4635842,-70.6474792,3,-3346,-7065,-3346_-7065
-33.4540146,-70.6592318,1,-3345,-7066,-3345_-7066
-33.4364439,-70.6561147,9,-3344,-7066,-3344_-7066
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4497164,-70.6460228,0,-3345,-7065,-3345_-7065
-33.4551106,-70.6550081,3,-3346,-7066,-3346_-7066
-33.4374512,-70.6635216,9,-3344,-7066,-3344_-7066
-33.4565775,-70.670893,1,-3346,-7067,-3346_-7067
-33.4563929,-70.6644721,1,-3346,-7066,-3346_-7066
-33.4524208,-70.6623293,1,-3345,-7066,-3345_-7066
-33.4542786,-70.6390003,0,-3345,-7064,-3345_-7064
-33.4565775,-70.670893,1,-3346,-7067,-3346_-7067
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4444605,-70.6399251,0,-3344,-7064,-3344_-7064
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4335874,-70.6658776,9,-3343,-7067,-3343_-7067
-33.4557592,-70.6621149,1,-3346,-7066,-3346_-7066
-33.4664279,-70.6497538,3,-3347,-7065,-3347_-7065
-33.4605397,-70.6758126,1,-3346,-7068,-3346_-7068
-33.4364439,-70.6561147,9,-3344,-7066,-3344_-7066
-33.4664279,-70.6497538,3,-3347,-7065,-3347_-7065
-33.4627931,-70.5303786,8,-3346,-7053,-3346_-7053
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4600206,-70.6758131,1,-3346,-7068,-3346_-7068
-33.4511092,-70.6584511,1,-3345,-7066,-3345_-7066
-33.4522802,-70.6474712,0,-3345,-7065,-3345_-7065
-33.4562518,-70.6615819,1,-3346,-7066,-3346_-7066
-33.4524208,-70.6623293,1,-3345,-7066,-3345_-7066
-33.4540058,-70.6390712,0,-3345,-7064,-3345_-7064
-33.4677822,-70.6513583,3,-3347,-7065,-3347_-7065
-33.4566208,-70.6713386,1,-3346,-7067,-3346_-7067
-33.4599465,-70.6470738,3,-3346,-7065,-3346_-7065
-33.4720853,-70.6499928,3,-3347,-7065,-3347_-7065
-33.4665944,-70.6521008,3,-3347,-7065,-3347_-7065
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4556983,-70.661896,1,-3346,-7066,-3346_-7066
-33.4728475,-70.6512575,3,-3347,-7065,-3347_-7065
-33.4565775,-70.670893,1,-3346,-7067,-3346_-7067
-33.4364439,-70.6561147,9,-3344,-7066,-3344_-7066
-33.4537769,-70.6616911,1,-3345,-7066,-3345_-7066
-33.4665944,-70.6521008,3,-3347,-7065,-3347_-7065
-33.4563075,-70.6655447,1,-3346,-7067,-3346_-7067
-33.4457783,-70.6745609,5,-3345,-7067,-3345_-7067
-33.4529492,-70.661784,1,-3345,-7066,-3345_-7066
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4599465,-70.6470738,3,-3346,-7065,-3346_-7065
-33.4571031,-70.6696079,1,-3346,-7067,-3346_-7067
-33.4565775,-70.670893,1,-3346,-7067,-3346_-7067
-33.4734767,-70.6500876,3,-3347,-7065,-3347_-7065
-33.4734767,-70.6500876,3,-3347,-7065,-3347_-7065
-33.4563342,-70.6621308,1,-3346,-7066,-3346_-7066
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4565775,-70.670893,1,-3346,-7067,-3346_-7067
-33.4365615,-70.6446227,0,-3344,-7064,-3344_-7064
-33.4735006,-70.6516912,3,-3347,-7065,-3347_-7065
-33.4525541,-70.6638521,1,-3345,-7066,-3345_-7066
-33.4427505,-70.6611563,9,-3344,-7066,-3344_-7066
-33.4359764,-70.6747514,5,-3344,-7067,-3344_-7067
-33.4547474,-70.6550313,3,-3345,-7066,-3345_-7066
-33.455244,-70.6549763,3,-3346,-7065,-3346_-7065
-33.4329418,-70.6667557,5,-3343,-7067,-3343_-7067
-33.4524208,-70.6623293,1,-3345,-7066,-3345_-7066
-33.4728203,-70.6388657,6,-3347,-7064,-3347_-7064
-33.4323217,-70.6775833,5,-3343,-7068,-3343_-7068
-33.4565775,-70.670893,1,-3346,-7067,-3346_-7067
-33.4734767,-70.6500876,3,-3347,-7065,-3347_-7065
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4555989,-70.6548251,3,-3346,-7065,-3346_-7065
-33.4444605,-70.6399251,0,-3344,-7064,-3344_-7064
-33.4552561,-70.654978,3,-3346,-7065,-3346_-7065
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4551339,-70.6548543,3,-3346,-7065,-3346_-7065
-33.4537214,-70.6661378,1,-3345,-7067,-3345_-7067
-33.469932,-70.6533298,3,-3347,-7065,-3347_-7065
-33.4665944,-70.6521008,3,-3347,-7065,-3347_-7065
-33.4718883,-70.6527799,3,-3347,-7065,-3347_-7065
-33.4365615,-70.6446227,0,-3344,-7064,-3344_-7064
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4551339,-70.6548543,3,-3346,-7065,-3346_-7065
-33.4364439,-70.6561147,9,-3344,-7066,-3344_-7066
-33.4551339,-70.6548543,3,-3346,-7065,-3346_-7065
-33.4718883,-70.6527799,3,-3347,-7065,-3347_-7065
-33.4365615,-70.6446227,0,-3344,-7064,-3344_-7064
-33.4565775,-70.670893,1,-3346,-7067,-3346_-7067
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4368865,-70.6486977,9,-3344,-7065,-3344_-7065
-33.4539008,-70.6390985,0,-3345,-7064,-3345_-7064
-33.4340313,-70.67357,5,-3343,-7067,-3343_-7067
-33.4718883,-70.6527799,3,-3347,-7065,-3347_-7065
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4389296,-70.6857926,5,-3344,-7069,-3344_-7069
-33.4330532,-70.6685848,5,-3343,-7067,-3343_-7067
-33.4733262,-70.6526965,3,-3347,-7065,-3347_-7065
-33.4293362,-70.6770373,5,-3343,-7068,-3343_-7068
-33.4551339,-70.6548543,3,-3346,-7065,-3346_-7065
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4513144,-70.6638086,1,-3345,-7066,-3345_-7066
-33.4537091,-70.6635158,1,-3345,-7066,-3345_-7066
-33.4359081,-70.6437775,0,-3344,-7064,-3344_-7064
-33.4563075,-70.6655447,1,-3346,-7067,-3346_-7067
-33.4711902,-70.6519306,3,-3347,-7065,-3347_-7065
-33.4734767,-70.6500876,3,-3347,-7065,-3347_-7065
-33.4550154,-70.6554308,3,-3346,-7066,-3346_-7066
-33.4371241,-70.6780995,5,-3344,-7068,-3344_-7068
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4718031,-70.6414533,6,-3347,-7064,-3347_-7064
-33.4720293,-70.6514255,3,-3347,-7065,-3347_-7065
-33.4728475,-70.6512575,3,-3347,-7065,-3347_-7065
-33.4364439,-70.6561147,9,-3344,-7066,-3344_-7066
-33.470764,-70.645667,3,-3347,-7065,-3347_-7065
-33.452416,-70.661482,1,-3345,-7066,-3345_-7066
-33.4423017,-70.6761856,5,-3344,-7068,-3344_-7068
-33.470764,-70.645667,3,-3347,-7065,-3347_-7065
-33.4383889,-70.6358053,0,-3344,-7064,-3344_-7064
-33.4652038,-70.6297404,6,-3347,-7063,-3347_-7063
-33.448266,-70.6625275,1,-3345,-7066,-3345_-7066
-33.4397921,-70.6755562,5,-3344,-7068,-3344_-7068
-33.4449929,-70.6393075,0,-3344,-7064,-3344_-7064
-33.4696729,-70.6513445,3,-3347,-7065,-3347_-7065
-33.4316854,-70.6659481,9,-3343,-7067,-3343_-7067
-33.4301916,-70.6780789,5,-3343,-7068,-3343_-7068
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4518698,-70.6608211,1,-3345,-7066,-3345_-7066
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4378657,-70.6707058,5,-3344,-7067,-3344_-7067
-33.4377408,-70.6776065,5,-3344,-7068,-3344_-7068
-33.470764,-70.645667,3,-3347,-7065,-3347_-7065
-33.4565775,-70.670893,1,-3346,-7067,-3346_-7067
-33.4500355,-70.6638078,1,-3345,-7066,-3345_-7066
-33.4365615,-70.6446227,0,-3344,-7064,-3344_-7064
-33.4536436,-70.6685866,1,-3345,-7067,-3345_-7067
-33.4477234,-70.6623405,9,-3345,-7066,-3345_-7066
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4533313,-70.6620628,1,-3345,-7066,-3345_-7066
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4604118,-70.6757236,1,-3346,-7068,-3346_-7068
-33.4533937,-70.6719839,1,-3345,-7067,-3345_-7067
-33.4718883,-70.6527799,3,-3347,-7065,-3347_-7065
-33.4495615,-70.6619871,1,-3345,-7066,-3345_-7066
-33.4375357,-70.6747298,5,-3344,-7067,-3344_-7067
-33.4477036,-70.6779783,5,-3345,-7068,-3345_-7068
-33.4375357,-70.6747298,5,-3344,-7067,-3344_-7067
-33.4518358,-70.6646356,1,-3345,-7066,-3345_-7066
-33.4392293,-70.6450386,0,-3344,-7065,-3344_-7065
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4449929,-70.6393075,0,-3344,-7064,-3344_-7064
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4349893,-70.6771868,5,-3343,-7068,-3343_-7068
-33.4738024,-70.6527795,3,-3347,-7065,-3347_-7065
-33.4346019,-70.6631533,9,-3343,-7066,-3343_-7066
-33.4725666,-70.6495913,3,-3347,-7065,-3347_-7065
-33.4293362,-70.6770373,5,-3343,-7068,-3343_-7068
-33.4398025,-70.6769328,5,-3344,-7068,-3344_-7068
-33.4388224,-70.6587151,9,-3344,-7066,-3344_-7066
-33.4718883,-70.6527799,3,-3347,-7065,-3347_-7065
-33.437289,-70.679535,5,-3344,-7068,-3344_-7068
-33.4713978,-70.6536499,3,-3347,-7065,-3347_-7065
-33.4419689,-70.69208,5,-3344,-7069,-3344_-7069
-33.4353474,-70.6752412,5,-3344,-7068,-3344_-7068
-33.4366109,-70.6738659,5,-3344,-7067,-3344_-7067
-33.4361049,-70.6762077,5,-3344,-7068,-3344_-7068
-33.4395721,-70.6731557,5,-3344,-7067,-3344_-7067
-33.4635842,-70.6474792,3,-3346,-7065,-3346_-7065
-33.4477036,-70.6779783,5,-3345,-7068,-3345_-7068
-33.4349639,-70.6726834,5,-3343,-7067,-3343_-7067
-33.4500355,-70.6638078,1,-3345,-7066,-3345_-7066
-33.4555989,-70.6548251,3,-3346,-7065,-3346_-7065
-33.4402651,-70.6782339,5,-3344,-7068,-3344_-7068
-33.4554835,-70.6714129,1,-3346,-7067,-3346_-7067
-33.4425499,-70.677878,5,-3344,-7068,-3344_-7068
-33.4430926,-70.6773689,5,-3344,-7068,-3344_-7068
-33.4430926,-70.6773689,5,-3344,-7068,-3344_-7068
-33.4326812,-70.6736663,5,-3343,-7067,-3343_-7067
-33.4477036,-70.6779783,5,-3345,-7068,-3345_-7068
-33.4425499,-70.677878,5,-3344,-7068,-3344_-7068
-33.4527516,-70.6702468,1,-3345,-7067,-3345_-7067
-33.4737682,-70.6538108,3,-3347,-7065,-3347_-7065
-33.4430926,-70.6773689,5,-3344,-7068,-3344_-7068
-33.4415329,-70.6754754,5,-3344,-7068,-3344_-7068
-33.4722852,-70.6514127,3,-3347,-7065,-3347_-7065
-33.4430926,-70.6773689,5,-3344,-7068,-3344_-7068
-33.4515175,-70.6659662,1,-3345,-7067,-3345_-7067
-33.4349893,-70.6771868,5,-3343,-7068,-3343_-7068
-33.4477036,-70.6779783,5,-3345,-7068,-3345_-7068
-33.4370305,-70.6764681,5,-3344,-7068,-3344_-7068
-33.4430926,-70.6773689,5,-3344,-7068,-3344_-7068
-33.4424166,-70.6759103,5,-3344,-7068,-3344_-7068
-33.440204,-70.678123,5,-3344,-7068,-3344_-7068
-33.4713978,-70.6536499,3,-3347,-7065,-3347_-7065
-33.4467014,-70.6572441,9,-3345,-7066,-3345_-7066
-33.455238,-70.6585504,1,-3346,-7066,-3346_-7066
-33.4349106,-70.6704759,5,-3343,-7067,-3343_-7067
-33.4430926,-70.6773689,5,-3344,-7068,-3344_-7068
-33.4400776,-70.677217,5,-3344,-7068,-3344_-7068
-33.455238,-70.6585504,1,-3346,-7066,-3346_-7066
-33.4710556,-70.6481575,3,-3347,-7065,-3347_-7065
-33.4403311,-70.6741789,5,-3344,-7067,-3344_-7067
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4478698,-70.650902,0,-3345,-7065,-3345_-7065
-33.455238,-70.6585504,1,-3346,-7066,-3346_-7066
-33.4500355,-70.6638078,1,-3345,-7066,-3345_-7066
-33.455238,-70.6585504,1,-3346,-7066,-3346_-7066
-33.4430926,-70.6773689,5,-3344,-7068,-3344_-7068
-33.4541338,-70.6700741,1,-3345,-7067,-3345_-7067
-33.4511346,-70.6626316,1,-3345,-7066,-3345_-7066
-33.4722852,-70.6514127,3,-3347,-7065,-3347_-7065
-33.4522114,-70.6664929,1,-3345,-7067,-3345_-7067
-33.4500355,-70.6638078,1,-3345,-7066,-3345_-7066
-33.4370305,-70.6764681,5,-3344,-7068,-3344_-7068
-33.4451217,-70.6782807,5,-3345,-7068,-3345_-7068
-33.4398025,-70.6769328,5,-3344,-7068,-3344_-7068
-33.4364439,-70.6561147,9,-3344,-7066,-3344_-7066
-33.4548683,-70.6550233,3,-3345,-7066,-3345_-7066
-33.4338244,-70.6781657,5,-3343,-7068,-3343_-7068
-33.4361049,-70.6762077,5,-3344,-7068,-3344_-7068
-33.4336444,-70.670238,5,-3343,-7067,-3343_-7067
-33.4430926,-70.6773689,5,-3344,-7068,-3344_-7068
-33.4537091,-70.6635158,1,-3345,-7066,-3345_-7066
-33.4502003,-70.6638225,1,-3345,-7066,-3345_-7066
-33.4551682,-70.6641073,1,-3346,-7066,-3346_-7066
-33.4671785,-70.6463541,3,-3347,-7065,-3347_-7065
-33.4455208,-70.675068,5,-3345,-7068,-3345_-7068
-33.4455208,-70.675068,5,-3345,-7068,-3345_-7068
-33.4424042,-70.6618615,9,-3344,-7066,-3344_-7066
-33.455465,-70.6553528,3,-3346,-7066,-3346_-7066
-33.455465,-70.6553528,3,-3346,-7066,-3346_-7066
-33.4664685,-70.6730514,1,-3347,-7067,-3347_-7067
-33.4604884,-70.6756686,1,-3346,-7068,-3346_-7068
-33.4453726,-70.6400764,0,-3345,-7064,-3345_-7064
-33.4385632,-70.6705877,5,-3344,-7067,-3344_-7067
-33.5712008,-70.7887584,4,-3357,-7079,-3357_-7079
-33.4587801,-70.6508428,3,-3346,-7065,-3346_-7065
-33.4372286,-70.658205,9,-3344,-7066,-3344_-7066
-33.4699804,-70.6385051,6,-3347,-7064,-3347_-7064
-33.4696293,-70.6725766,1,-3347,-7067,-3347_-7067
-33.4561939,-70.6520021,3,-3346,-7065,-3346_-7065
-33.4561939,-70.6520021,3,-3346,-7065,-3346_-7065
-33.4483479,-70.6367312,0,-3345,-7064,-3345_-7064
-33.5071111,-70.7709858,4,-3351,-7077,-3351_-7077
-33.4750672,-70.6383344,6,-3348,-7064,-3348_-7064
-33.4397752,-70.6758064,5,-3344,-7068,-3344_-7068
-33.4626715,-70.6750324,1,-3346,-7068,-3346_-7068
-33.4679475,-70.6754425,1,-3347,-7068,-3347_-7068
-33.4558711,-70.6511434,3,-3346,-7065,-3346_-7065
-33.4627181,-70.6399789,6,-3346,-7064,-3346_-7064
-33.437374,-70.658176,9,-3344,-7066,-3344_-7066
-33.4688126,-70.6707312,1,-3347,-7067,-3347_-7067
-33.463158,-70.6398769,6,-3346,-7064,-3346_-7064
-33.4297205,-70.679829,5,-3343,-7068,-3343_-7068
-33.4383261,-70.6704338,5,-3344,-7067,-3344_-7067
-33.4504296,-70.6409653,0,-3345,-7064,-3345_-7064
-33.4661121,-70.6729443,1,-3347,-7067,-3347_-7067
-33.4701021,-70.6728018,1,-3347,-7067,-3347_-7067
-33.4651872,-70.6720224,1,-3347,-7067,-3347_-7067
-33.4350464,-70.6695474,5,-3344,-7067,-3344_-7067
-33.4652465,-70.6759833,1,-3347,-7068,-3347_-7068
-33.4605723,-70.6383704,6,-3346,-7064,-3346_-7064
-33.4634355,-70.6738278,1,-3346,-7067,-3346_-7067
-33.6071195,-70.6004499,7,-3361,-7060,-3361_-7060
-33.4548282,-70.6541184,3,-3345,-7065,-3345_-7065
-33.4600485,-70.6759319,1,-3346,-7068,-3346_-7068
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4564881,-70.6516168,3,-3346,-7065,-3346_-7065
-33.4626715,-70.6750324,1,-3346,-7068,-3346_-7068
-33.4548282,-70.6541184,3,-3345,-7065,-3345_-7065
-33.4563164,-70.6539636,3,-3346,-7065,-3346_-7065
-33.4706424,-70.6716486,1,-3347,-7067,-3347_-7067
-33.4587801,-70.6508428,3,-3346,-7065,-3346_-7065
-33.4344096,-70.6572061,9,-3343,-7066,-3343_-7066
-33.4550847,-70.6532574,3,-3346,-7065,-3346_-7065
-33.4561939,-70.6520021,3,-3346,-7065,-3346_-7065
-33.4584942,-70.6507242,3,-3346,-7065,-3346_-7065
-33.4721642,-70.6394273,6,-3347,-7064,-3347_-7064
-33.4561939,-70.6520021,3,-3346,-7065,-3346_-7065
-33.4564881,-70.6516168,3,-3346,-7065,-3346_-7065
-33.4570584,-70.6517465,3,-3346,-7065,-3346_-7065
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4568689,-70.6516691,3,-3346,-7065,-3346_-7065
-33.4548085,-70.6516106,3,-3345,-7065,-3345_-7065
-33.4572477,-70.6523971,3,-3346,-7065,-3346_-7065
-33.4558711,-70.6511434,3,-3346,-7065,-3346_-7065
-33.4528454,-70.6550908,3,-3345,-7066,-3345_-7066
-33.4561939,-70.6520021,3,-3346,-7065,-3346_-7065
-33.4561939,-70.6520021,3,-3346,-7065,-3346_-7065
-33.4587801,-70.6508428,3,-3346,-7065,-3346_-7065
-33.4574488,-70.6493887,3,-3346,-7065,-3346_-7065
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4574488,-70.6493887,3,-3346,-7065,-3346_-7065
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4574488,-70.6493887,3,-3346,-7065,-3346_-7065
-33.4572477,-70.6523971,3,-3346,-7065,-3346_-7065
-33.4568104,-70.6538784,3,-3346,-7065,-3346_-7065
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4576166,-70.650945,3,-3346,-7065,-3346_-7065
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4587801,-70.6508428,3,-3346,-7065,-3346_-7065
-33.4574488,-70.6493887,3,-3346,-7065,-3346_-7065
-33.4541338,-70.6700741,1,-3345,-7067,-3345_-7067
-33.4574488,-70.6493887,3,-3346,-7065,-3346_-7065
-33.4497501,-70.6706379,1,-3345,-7067,-3345_-7067
-33.4467014,-70.6572441,9,-3345,-7066,-3345_-7066
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4479757,-70.6376426,0,-3345,-7064,-3345_-7064
-33.4532103,-70.6575941,1,-3345,-7066,-3345_-7066
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4541338,-70.6700741,1,-3345,-7067,-3345_-7067
-33.4569973,-70.6508754,3,-3346,-7065,-3346_-7065
-33.4540983,-70.6701755,1,-3345,-7067,-3345_-7067
-33.4573516,-70.6538231,3,-3346,-7065,-3346_-7065
-33.4538792,-70.6544325,3,-3345,-7065,-3345_-7065
-33.4558352,-70.6536848,3,-3346,-7065,-3346_-7065
-33.4490119,-70.6648433,1,-3345,-7066,-3345_-7066
-33.4538792,-70.6544325,3,-3345,-7065,-3345_-7065
-33.4538792,-70.6544325,3,-3345,-7065,-3345_-7065
-33.4538792,-70.6544325,3,-3345,-7065,-3345_-7065
-33.4538792,-70.6544325,3,-3345,-7065,-3345_-7065
-33.4587801,-70.6508428,3,-3346,-7065,-3346_-7065
-33.455238,-70.6585504,1,-3346,-7066,-3346_-7066
-33.4538792,-70.6544325,3,-3345,-7065,-3345_-7065
-33.4569973,-70.6508754,3,-3346,-7065,-3346_-7065
-33.4538792,-70.6544325,3,-3345,-7065,-3345_-7065
-33.4567432,-70.6497948,3,-3346,-7065,-3346_-7065
-33.4492642,-70.6650894,1,-3345,-7067,-3345_-7067
-33.452979,-70.6483901,0,-3345,-7065,-3345_-7065
